Run Fondo;Nombre Fondo;FFM_6040111;FFM_6040112;FFM_6040113;FFM_6040114;FFM_6040115;FFM_6040116;FFM_6040200;FFM_6040300;FFM_6040400;FFM_6040500;FFM_6040600
8676;RENTA BONOS CHILE;UF;SWAP;$$;21/12/2020;$$;CL;V;135000;.88;3741537;3733035
8676;RENTA BONOS CHILE;$$;SWAP;$$;21/10/2019;$$;CL;V;2500000000;3.23;2519924;2524916
8676;RENTA BONOS CHILE;UF;FORWARD;$$;03/06/2019;$$;CL;V;25000;27698;692450;688656
8684;SELECCION LATAM;USD;FORWARD;$$;06/02/2019;$$;CL;V;103000;653.27;67287;67754
8684;SELECCION LATAM;USD;FORWARD;$$;06/02/2019;$$;CL;V;65000;669.73;43532;42758
8707;SELECCION GLOBAL;USD;FORWARD;$$;06/02/2019;$$;CL;V;1845000;653.27;1205283;1213659
8707;SELECCION GLOBAL;USD;FORWARD;$$;06/02/2019;$$;CL;V;235000;669.73;157387;154585
8773;ESTRATEGIA CONSERVAD;USD;FORWARD;$$;06/02/2019;$$;CL;V;878000;653.27;573571;577557
8773;ESTRATEGIA CONSERVAD;USD;FORWARD;$$;06/02/2019;$$;CL;V;2711000;669.73;1815638;1783323
8774;ESTRATEGIA EQUILIBRA;USD;FORWARD;$$;06/02/2019;$$;CL;V;1278000;653.27;834879;840681
8774;ESTRATEGIA EQUILIBRA;USD;FORWARD;$$;06/02/2019;$$;CL;V;4097000;669.73;2743884;2695048
8775;ESTRATEGIA ACTIVA;USD;FORWARD;$$;06/02/2019;$$;CL;V;2382000;669.73;1595297;1566903
8775;ESTRATEGIA ACTIVA;USD;FORWARD;$$;06/02/2019;$$;CL;V;750000;653.27;489953;493358
8776;RENTA INTERNACIONAL;USD;FORWARD;$$;06/02/2019;$$;CL;V;437000;653.27;285479;287463
8915;USA;USD;FORWARD;PROM;06/02/2019;$$;CL;V;410000;653.27;267841;269702
8915;USA;USD;FORWARD;PROM;06/02/2019;$$;CL;V;212000;669.73;141983;139456
8916;EMERGENTES;USD;FORWARD;$$;06/02/2019;$$;CL;V;25000;653.27;16332;16445
8980;ASIA EMERGENTE;USD;FORWARD;$$;06/02/2019;$$;CL;V;137000;653.27;89498;90120
9003;RENTA ACTIVA;UF;FORWARD;$$;02/05/2019;$$;CL;V;5500;27698;152339;151504
9145;RENTA NOMINAL CHILE;UF;SWAP;$$;21/12/2020;$$;CL;V;15000;.88;415726;414782
9145;RENTA NOMINAL CHILE;UF;FORWARD;$$;03/06/2019;$$;CL;V;11000;27698;304678;303008
9145;RENTA NOMINAL CHILE;UF;FORWARD;$$;02/05/2019;$$;CL;V;30000;27698;830940;826387
9145;RENTA NOMINAL CHILE;UF;FORWARD;$$;19/11/2019;$$;CL;V;24000;28260;678240;661109
9473;MULTIACTIVO AGRESIVO;USD;FORWARD;$$;06/02/2019;$$;CL;V;30850000;653.27;20153380;20293439
9473;MULTIACTIVO AGRESIVO;USD;FORWARD;$$;06/02/2019;$$;CL;V;57256000;669.73;38346061;37663569
