Run Fondo;Nombre Fondo;FFM_6040111;FFM_6040112;FFM_6040113;FFM_6040114;FFM_6040115;FFM_6040116;FFM_6040200;FFM_6040300;FFM_6040400;FFM_6040500;FFM_6040600
8032;BICE EST BALANCEADA;PROM;FORWARD;$$;21/12/2017;$$;CL;V;5200000;659.21;3427892;3313388
8048;CHECK;UF;FORWARD;$$;13/11/2017;$$;CL;V;40000;26761.35;1070454;1065327
8048;CHECK;UF;FORWARD;$$;01/02/2018;$$;CL;V;30000;26711.27;801338;798995
8048;CHECK;UF;FORWARD;$$;01/12/2017;$$;CL;V;50000;26721.82;1336091;1331659
8048;CHECK;UF;FORWARD;$$;09/03/2018;$$;CL;V;160000;26654.28;4264684;4261309
8048;CHECK;UF;FORWARD;$$;17/11/2017;$$;CL;V;20000;26911.85;538237;532664
8055;FIRST;UF;FORWARD;$$;16/03/2018;$$;CL;V;400000;27160;10864000;10702058
8055;FIRST;UF;FORWARD;$$;08/06/2018;$$;CL;V;200000;27301;5460200;5388090
8055;FIRST;UF;FORWARD;$$;09/05/2018;$$;CL;V;50000;27143;1357150;1344887
8055;FIRST;UF;FORWARD;$$;09/05/2018;$$;CL;V;50000;27140;1357000;1344885
8055;FIRST;UF;FORWARD;$$;08/06/2018;$$;CL;V;50000;27203;1360150;1346936
8055;FIRST;UF;FORWARD;$$;08/06/2018;$$;CL;V;50000;27202;1360100;1346936
8055;FIRST;UF;FORWARD;$$;09/11/2017;$$;CL;V;300000;27026;8107800;7985903
8055;FIRST;UF;FORWARD;$$;09/05/2018;$$;CL;V;60000;27121;1627260;1613845
8055;FIRST;UF;FORWARD;$$;09/05/2018;$$;CL;V;100000;27125;2712500;2689747
8055;FIRST;UF;FORWARD;$$;09/05/2018;$$;CL;V;200000;27130;5426000;5379510
8055;FIRST;UF;FORWARD;$$;08/06/2018;$$;CL;V;200000;27193;5438600;5387711
8055;FIRST;UF;FORWARD;$$;19/07/2018;$$;CL;V;80000;27254;2180320;2160285
8055;FIRST;UF;FORWARD;$$;09/05/2018;$$;CL;V;30000;27076;812280;806902
8055;FIRST;UF;FORWARD;$$;09/08/2018;$$;CL;V;250000;27200;6800000;6758976
8055;FIRST;UF;FORWARD;$$;09/08/2018;$$;CL;V;300000;27187;8156100;8110680
8055;FIRST;UF;FORWARD;$$;09/11/2017;$$;CL;C;300000;27003;8100900;7985898
8055;FIRST;UF;FORWARD;$$;16/03/2018;$$;CL;C;400000;26873;10749200;10700848
8055;FIRST;UF;FORWARD;$$;09/05/2018;$$;CL;C;300000;26847;8054100;8067988
8055;FIRST;UF;SWAP;$$;09/04/2020;$$;CL;V;30000;26710.03;801301;810690
8055;FIRST;UF;SWAP;$$;09/04/2020;$$;CL;V;70000;26710.03;1869702;1892549
8055;FIRST;UF;SWAP;$$;09/04/2020;$$;CL;V;85000;26710.02;2270352;2299805
8055;FIRST;UF;SWAP;$$;09/04/2019;$$;CL;V;40000;26710.03;1068401;1074656
8055;FIRST;UF;SWAP;$$;09/04/2020;$$;CL;V;30000;26710.03;801301;811897
8055;FIRST;UF;SWAP;$$;11/05/2020;$$;CL;C;35000;26920.29;942210;953942
8055;FIRST;UF;SWAP;$$;11/05/2020;$$;CL;C;20000;26920.3;538406;546160
8055;FIRST;UF;SWAP;$$;11/05/2020;$$;CL;C;86000;26920.28;2315144;2351263
8055;FIRST;UF;SWAP;$$;11/05/2020;$$;CL;C;140000;26920.28;3768839;3834421
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;10/11/2017;PROM;CL;V;4600000;663.21;3050766;2929696
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;12/01/2018;PROM;CL;V;2250000;657.47;1479308;1434358
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;05/01/2018;PROM;CL;V;5700000;630.18;3592026;3632510
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;05/01/2018;PROM;CL;V;6400000;620.12;3968768;4078286
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;19/01/2018;PROM;CL;V;13400000;626.06;8389204;8540833
8064;DE PERSONAS;PROM;FORWARD PROM;PROM;19/01/2018;PROM;CL;V;3000000;625.69;1877070;1912120
